Specie,Forma_specialis,Host,Country,Subdivision,Level of precision,Year,Reference,x,y
Fusarium oxysporum,Vanillae,Vanilla,Indonesia,West Nusa Tenggara,4,2006,Pinaria et al. (2010),116.23929,-8.40197
Fusarium oxysporum,Vanillae,Vanilla,Indonesia,Yogyakarta,4,2006,Pinaria et al. (2010),110.16095,-7.65684
Fusarium oxysporum,Vanillae,Vanilla,Indonesia,Yogyakarta,4,2006,Pinaria et al. (2010),110.21311,-7.76807
Fusarium oxysporum,Capcisi,Hot pepper,Iran,East Azerbaijan,3,2004,Mohammadi et al. (2004),46.17933,38.08585
Fusarium oxysporum,Cepae,Onion,Iran,Azerbaijan,3,2018,Esfahani (2018),45.95987,37.7684
Fusarium oxysporum,Cepae,Onion,Iran,East Azerbaijan,3,2012,Ghanbarzadeh et al. (2014),45.97574,37.94512
Fusarium oxysporum,Cepae,Onion,Iran,East Azerbaijan,3,2012,Ghanbarzadeh et al. (2014),46.03065,37.96492
Fusarium oxysporum,Cepae,Onion,Iran,Fars,3,2018,Esfahani (2018),52.64472,29.57638
Fusarium oxysporum,Cepae,Onion,Iran,Isfahan,3,2018,Esfahani (2018),51.07766,33.04371
Fusarium oxysporum,Cepae,Onion,Iran,Isfahan,3,2018,Esfahani (2018),51.5212,32.3536
Fusarium oxysporum,Cepae,Onion,Iran,Isfahan,3,2018,Esfahani (2018),51.94116,32.53095
Fusarium oxysporum,Ciceris,Chickpea,Iran,Kermanshah,3,2018,Montakhabi et al. (2018),46.87918,34.40604
Fusarium oxysporum,Ciceris,Chickpea,Iran,Kermanshah,3,2018,Montakhabi et al. (2018),46.99704,34.36248
Fusarium oxysporum,Ciceris,Chickpea,Iran,Kermanshah,3,2018,Montakhabi et al. (2018),47.2891,34.21044
Fusarium oxysporum,Ciceris,Chickpea,Iran,Kermanshah,3,2018,Montakhabi et al. (2018),47.31198,34.29888
Fusarium oxysporum,Ciceris,Chickpea,Iran,Kermanshah,3,2018,Montakhabi et al. (2018),47.31612,34.33709
Fusarium oxysporum,Ciceris,Lentil,Iran,Kohgiluyeh and Boyer-Ahmad,3,2004,Mohammadi et al. (2004),51.58417,30.64388
Fusarium oxysporum,Ciceris,Chickpea,Iran,Kurdistan,3,2018,Montakhabi et al. (2018),46.42986,35.30623
Fusarium oxysporum,Ciceris,Chickpea,Iran,Kurdistan,3,2018,Montakhabi et al. (2018),46.91188,34.80075
Fusarium oxysporum,Fragariae,Strawberry,Iran,Kurdistan,3,2014,Ayoubi and Soleimani (2016),46.17704,35.47549
Fusarium oxysporum,Fragariae,Strawberry,Iran,Kurdistan,3,2014,Ayoubi and Soleimani (2016),46.36434,35.30104
Fusarium oxysporum,Fragariae,Strawberry,Iran,Kurdistan,3,2014,Ayoubi and Soleimani (2016),46.90415,34.76917
Fusarium oxysporum,Fragariae,Strawberry,Iran,Kurdistan,3,2014,Ayoubi and Soleimani (2016),47.05176,35.32808
Fusarium oxysporum,Lentis,Lentil,Iran,Ardabil,3,2016,Pouralibaba et al. (2016),48.20093,39.40149
Fusarium oxysporum,Lentis,Lentil,Iran,Ardabil,3,2016,Pouralibaba et al. (2016),48.22187,39.33046
Fusarium oxysporum,Lentis,Lentil,Iran,Ardabil,3,2016,Pouralibaba et al. (2016),48.32291,39.37344
Fusarium oxysporum,Lentis,Lentil,Iran,Ardabil,3,2008,Mohammadi et al. (2012),48.33864,38.25199
Fusarium oxysporum,Lentis,Lentil,Iran,Ardabil,3,2008,Mohammadi et al. (2012),48.34212,39.39334
Fusarium oxysporum,Lentis,Lentil,Iran,East Azerbaijan,3,2016,Pouralibaba et al. (2016),46.56296,38.53127
Fusarium oxysporum,Lentis,Lentil,Iran,East Azerbaijan,3,2016,Pouralibaba et al. (2016),46.65977,38.51066
Fusarium oxysporum,Lentis,Lentil,Iran,East Azerbaijan,3,2016,Pouralibaba et al. (2016),46.73419,38.50552
Fusarium oxysporum,Lentis,Lentil,Iran,East Azerbaijan,3,2016,Pouralibaba et al. (2016),46.96257,38.45386
Fusarium oxysporum,Lentis,Lentil,Iran,East Azerbaijan,3,2016,Pouralibaba et al. (2016),47.16687,38.67365
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.07133,33.9939
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.13419,33.9632
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.32407,33.80277
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.34984,33.77397
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.45964,33.8456
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.54893,33.50536
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.56549,33.80061
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.81462,33.5531
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.93645,33.78213
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),46.99791,33.34631
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),47.05972,33.29627
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),47.1073,33.77937
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),47.41196,33.15679
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),47.48246,33.11694
Fusarium oxysporum,Lentis,Lentil,Iran,Ilam,3,2012,Nourollahi and Madahjalali (2017),47.54533,33.07543
Fusarium oxysporum,Lentis,Lentil,Iran,Kurdistan,3,2016,Pouralibaba et al. (2016),46.41797,36.20504
Fusarium oxysporum,Lentis,Lentil,Iran,North Khorasan,3,2016,Pouralibaba et al. (2016),56.86216,37.50028
Fusarium oxysporum,Lentis,Lentil,Iran,North Khorasan,3,2007,Pouralibaba et al. (2015),56.95227,37.67735
Fusarium oxysporum,Lentis,Lentil,Iran,North Khorasan,3,2016,Pouralibaba et al. (2016),57.36384,37.47034
Fusarium oxysporum,Lentis,Lentil,Iran,Razabi Khorasan,3,2016,Pouralibaba et al. (2016),57.95663,35.25995
Fusarium oxysporum,Lentis,Lentil,Iran,Razabi Khorasan,3,2008,Mohammadi et al. (2012),58.42602,35.22435
Fusarium oxysporum,Lentis,Lentil,Iran,Razabi Khorasan,3,2016,Pouralibaba et al. (2016),59.53244,36.31085
Fusarium oxysporum,Lentis,Lentil,Iran,West Azerbaijan,3,2016,Pouralibaba et al. (2016),45.15342,37.08759
Fusarium oxysporum,Lentis,Lentil,Iran,West Azerbaijan,3,2016,Pouralibaba et al. (2016),45.3368,36.94343
Fusarium oxysporum,Lentis,Lentil,Iran,West Azerbaijan,3,2016,Pouralibaba et al. (2016),45.90499,36.9169
Fusarium oxysporum,Lentis,Lentil,Iran,West Azerbaijan,3,2016,Pouralibaba et al. (2016),46.20791,36.45263
Fusarium oxysporum,Lentis,Lentil,Iran,,3,2008,Mohammadi et al. (2012),45.13635,37.51145
Fusarium oxysporum,Lycopersici,Tom,Iran,Kurdistan,3,2007,Amini (2009),46.90976,34.80485
Fusarium oxysporum,Lycopersici,Tom,Iran,Kurdistan,3,2007,Amini (2009),47.03156,35.29062
Fusarium oxysporum,Lycopersici,Tom,Iran,Kurdistan,3,2007,Amini (2009),47.41753,35.29683
Fusarium oxysporum,Lycopersici,Tom,Iran,Kurdistan,3,2007,Amini (2009),47.82096,35.18682
Fusarium oxysporum,Lycopersici,Tomato,Iran,Mazandaran,3,2004,Mohammadi et al. (2004),51.41689,36.67281
Fusarium oxysporum,Melongenae,Eggplant,Iran,Hormozgan,2,2012,Safikhani et al. (2013),57.45219,27.15057
Fusarium oxysporum,Melonis,Melon,Iran,Bushehr,3,2021,Sabahi et al. (2021),50.92109,29.25146
Fusarium oxysporum,Melonis,Melon,Iran,Fars,3,2010,Mitarlebi et al. (2013),51.70511,29.52377
Fusarium oxysporum,Melonis,Melon,Iran,Fars,3,2004,Mohammadi et al. (2004),52.81095,29.38643
Fusarium oxysporum,Melonis,Melon,Iran,Fars,3,2010,Mitarlebi et al. (2013),52.81368,29.35302
Fusarium oxysporum,Melonis,Melon,Iran,Fars,3,2010,Mitarlebi et al. (2013),52.84895,29.3185
Fusarium oxysporum,Melonis,Melon,Iran,Fars,3,2004,Mohammadi et al. (2004),53.31599,29.89852
Fusarium oxysporum,Melonis,Melon,Iran,Isfahan,3,2010,Mitarlebi et al. (2013),51.43947,33.9519
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),46.45773,34.83313
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),46.68772,34.75859
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),46.94905,34.39922
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),47.39092,34.4763
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),47.39807,34.35757
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),47.4445,34.42739
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),47.46293,34.61544
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),47.5031,34.42268
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),47.57426,34.26551
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),47.68294,34.75388
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),48.01163,34.52231
Fusarium oxysporum,Melonis,Melon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),48.06902,34.51022
Fusarium oxysporum,Melonis,Melon,Iran,Markazi,3,2010,Mitarlebi et al. (2013),49.58303,34.91303
Fusarium oxysporum,Melonis,Melon,Iran,North Khorasan,3,2016,Almasi (2016),58.00829,36.94697
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2014,Mahdikhani (2016),49.21689,35.57719
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2013,Mahdikhani (2016),49.7681,35.8244
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2013,Mahdikhani (2016),49.95148,35.78971
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2013,Mahdikhani (2016),49.96288,36.22333
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2014,Mahdikhani (2016),49.98635,36.21799
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2014,Mahdikhani (2016),50.05109,36.20144
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2015,Mahdikhani (2016),50.05932,35.78343
Fusarium oxysporum,Melonis,Melon,Iran,Qazvin,3,2013,Mahdikhani (2016),50.50788,36.02577
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2016,Almasi (2016),58.38949,35.25002
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2010,Mitarlebi et al. (2013),58.44285,35.22074
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2016,Almasi (2016),59.22245,35.23851
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2004,Mohammadi et al. (2004),59.56145,36.39931
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2016,Almasi (2016),60.07297,34.60576
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2010,Mitarlebi et al. (2013),60.15851,34.58073
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2010,Mitarlebi et al. (2013),60.3147,35.41214
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2010,Mitarlebi et al. (2013),60.7642,34.7477
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2016,Almasi (2016),60.7858,35.23422
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2016,Almasi (2016),60.90732,34.81697
Fusarium oxysporum,Melonis,Melon,Iran,Razabi Khorasan,3,2016,Almasi (2016),61.12006,36.57404
Fusarium oxysporum,Melonis,Melon,Iran,Semnan,3,2004,Mohammadi et al. (2004),52.33908,35.19818
Fusarium oxysporum,Melonis,Melon,Iran,Yazd,3,2010,Mitarlebi et al. (2013),54.21579,31.74587
Fusarium oxysporum,Nicotianae,Tobacco,Iran,Golestan,3,2015,Shazdehahmadi�and Sajjadi (2015),54.48457,36.87372
Fusarium oxysporum,Niveum,Watermelon,Iran,Kermanshah,3,2011,Chehri et al. (2011a),46.96935,34.52326
Fusarium oxysporum,Phaseoli,Common bean,Iran,Ilam,3,2016,Shirzadi and Nourollahi (2020),46.24482,33.82582
Fusarium oxysporum,Phaseoli,Common bean,Iran,Ilam,3,2016,Shirzadi and Nourollahi (2020),46.37435,33.61665
Fusarium oxysporum,Phaseoli,Common bean,Iran,Ilam,3,2016,Shirzadi and Nourollahi (2020),46.46036,33.43336
Fusarium oxysporum,Phaseoli,Common bean,Iran,Ilam,3,2016,Shirzadi and Nourollahi (2020),46.58821,33.75817
Fusarium oxysporum,Phaseoli,Common bean,Iran,Ilam,3,2016,Shirzadi and Nourollahi (2020),46.81412,33.5594
Fusarium oxysporum,Sesami,Sesame,Iran,Alborz,4,2016,Garmaroodi and Mansouri (2016),50.97574,35.80232
Fusarium oxysporum,Sesami,Sesame,Iran,Razabi Khorasan,3,2019,Nazvar et al. (2021),57.81276,35.24262
Fusarium oxysporum,Sesami,Sesame,Iran,Razabi Khorasan,3,2020,Nazvar et al. (2021),57.94259,35.37603
Fusarium oxysporum,Sesami,Sesame,Iran,Razabi Khorasan,3,2020,Nazvar et al. (2021),58.71363,35.26764
Fusarium oxysporum,Tuberosi,Potato,Iran,Fars,3,2000,Rah and Farokhi (2006),52.82827,29.34935
Fusarium oxysporum,Tuberosi,Potato,Iran,Fars,3,2000,Rah and Farokhi (2006),52.92857,29.57704
Fusarium oxysporum,Tuberosi,Potato,Iran,Khuzestan,3,2000,Rah and Farokhi (2006),48.8936,32.18188
Fusarium oxysporum,Vasinfectum,Cotton,Iran,Fars,3,2004,Mohammadi et al. (2004),53.68284,28.90554
Fusarium oxysporum,Vasinfectum,Cotton,Iran,Isfahan,3,2004,Mohammadi et al. (2004),51.49561,32.57818
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Duhok,3,2017,Rasheed et al. (2017),43.40535,36.64201
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Duhok,3,2017,Rasheed et al. (2017),43.81901,36.7288
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Erbil,3,2017,Rasheed et al. (2017),44.327,36.55598
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2010,Al-Taae et al. (2010),43.02943,36.65842
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2017,Rasheed et al. (2017),43.04477,36.69315
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2010,Al-Taae et al. (2010),43.04832,36.65112
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2017,Rasheed et al. (2017),43.08922,36.72261
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2010,Al-Taae et al. (2010),43.08961,36.69065
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2017,Rasheed et al. (2017),43.12931,36.72867
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2010,Al-Taae et al. (2010),43.14289,36.73419
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2010,Al-Taae et al. (2010),43.1443,36.70399
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2010,Al-Taae et al. (2010),43.15901,36.68969
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2017,Rasheed et al. (2017),43.37961,36.64771
Fusarium oxysporum,Ciceris,Chickpea,Iraq,Nineveh,3,2017,Rasheed et al. (2017),43.44791,36.76424
Fusarium oxysporum,Cucumerinum,Cucumber,Iraq,Nineveh,3,2018,Al-Taae and Al-Taae (2019),43.25205,36.5189
Fusarium oxysporum,Fragariae,Strawberry,Iraq,Diyala,3,2013,Juber et al. (2014b),44.5162,33.80818
Fusarium oxysporum,Fragariae,Strawberry,Iraq,Diyala,3,2013,Juber et al. (2014b),44.55225,33.82854
Fusarium oxysporum,Fragariae,Strawberry,Iraq,Diyala,3,2013,Juber et al. (2014b),44.59681,33.65742
Fusarium oxysporum,Fragariae,Strawberry,Iraq,Diyala,3,2013,Juber et al. (2014b),44.667,33.74365
Fusarium oxysporum,Lycopersici,Tomato,Iraq,Karbala,3,2011,Juber et al. (2014a),44.07467,32.57757
Fusarium oxysporum,Melongenae,Eggplant,Iraq,Basra,3,2021,Salih and Mansouri (2021),47.27479,30.94074
Fusarium oxysporum,Melongenae,Eggplant,Iraq,Basra,3,2021,Salih and Mansouri (2021),47.43879,31.01947
Fusarium oxysporum,Melongenae,Eggplant,Iraq,Basra,3,2021,Salih and Mansouri (2021),47.68092,30.37469
Fusarium oxysporum,Melongenae,Eggplant,Iraq,Basra,3,2021,Salih and Mansouri (2021),47.75016,30.69399
Fusarium oxysporum,Melongenae,Eggplant,Iraq,Basra,3,2021,Salih and Mansouri (2021),47.76425,30.5974
Fusarium oxysporum,Melongenae,Eggplant,Iraq,Basra,3,2021,Salih and Mansouri (2021),47.95192,30.45191
Fusarium oxysporum,Niveum,Watermelon,Iraq,Baghdad,3,2021,Abdullah and Kareem (2021),44.3829,33.26721
Fusarium oxysporum,Niveum,Watermelon,Iraq,Diyala,3,2021,Abdullah and Kareem (2021),44.55331,34.28869
Fusarium oxysporum,Niveum,Watermelon,Iraq,Diyala,3,2021,Abdullah and Kareem (2021),44.89537,33.9939
Fusarium oxysporum,Niveum,Watermelon,Iraq,Wasit,3,2021,Abdullah and Kareem (2021),46.09773,32.17109
Fusarium oxysporum,Tuberosi,Potato,Iraq,Baghdad,3,1998,Al-Zawbaii et al. (2004),44.25945,33.18623
Fusarium oxysporum,Cepae,Onion,Israel,Northern Israel,3,2014,Lebiush-Mordechai et al. (2014),35.53344,32.48536
Fusarium oxysporum,Cepae,Onion,Israel,Northern Israel,3,2018,Kalman et al. (2020),35.74081,32.79533
Fusarium oxysporum,Ciceris,Chickpea,Israel,Central Israel,3,1999,Landa et al. (2006),34.82436,31.99008
Fusarium oxysporum,Ciceris,Chickpea,Israel,Northern Israel,3,2000,Landa et al. (2006),35.30944,32.60999
Fusarium oxysporum,Cubense,Banana,Israel,Northern Israel,4,2016,Maymon et al. (2018),34.93971,32.58511
Fusarium oxysporum,Cubense,Banana,Israel,Northern Israel,3,2018,Maymon et al. (2020),35.56605,32.70129
Fusarium oxysporum,Cubense,Banana,Israel,Northern Israel,3,2018,Maymon et al. (2020),35.567,32.61031
Fusarium oxysporum,Cubense,Banana,Israel,Northern Israel,3,2018,Maymon et al. (2020),35.59867,32.67611
Fusarium oxysporum,Cubense,Banana,Israel,Northern Israel,4,2016,Maymon et al. (2018),35.63992,32.7759
Fusarium oxysporum,Melonis,Melon,Israel,Central Israel,3,1992, Katan et al. (1993),34.78806,31.72571
Fusarium oxysporum,Melonis,Melon,Israel,Central Israel,3,1992, Katan et al. (1993),34.83426,31.57062
Fusarium oxysporum,Melonis,Melon,Israel,Central Israel,3,1992, Katan et al. (1993),34.91263,31.92546
Fusarium oxysporum,Melonis,Melon,Israel,Northern Israel,3,1992, Katan et al. (1993),35.11844,32.66622
Fusarium oxysporum,Melonis,Melon,Israel,Northern Israel,3,1992, Katan et al. (1993),35.29842,32.58779
Fusarium oxysporum,Melonis,Melon,Israel,Northern Israel,3,1992, Katan et al. (1993),35.51791,32.73917
Fusarium oxysporum,Melonis,Melon,Israel,Northern Israel,3,1992, Katan et al. (1993),35.53879,32.458
Fusarium oxysporum,Melonis,Melon,Israel,Northern Israel,3,1992, Katan et al. (1993),35.66694,32.75933
Fusarium oxysporum,Radicis-lycopersici,Tomato,Israel,Southern Israel,3,1998,Rekah et al. (2000),35.38193,30.93336
Fusarium oxysporum,Asparagi,Asparagus,Italy,Campania,3,2003,Fiume and Fiume (2003),14.88895,40.64768
Fusarium oxysporum,Canariensis,Canary Island date palm,Italy,Liguria,3,2010,Giordano et al. (2014),8.95268,44.3924
Fusarium oxysporum,Canariensis,Canary Island date palm,Italy,Sardinia,3,2004,Migheli et al. (2005),9.16622,39.2071
Fusarium oxysporum,Lactucae,Lettuce,Italy,Veneto,2,2018,Gilardi et al. (2019),11.49871,45.17744
Fusarium oxysporum,Lentis,Lentil,Italy,Lazio,3,2000,Tosi and Cappelii (2001),13.14139,42.33911
Fusarium oxysporum,Lentis,Lentil,Italy,Umbria,3,2000,Tosi and Cappelii (2001),13.20835,42.8234
Fusarium oxysporum,Lycopersici,Tomato,Italy,Liguria,3,2000,Gullino et al. (2002),8.19713,44.05746
Fusarium oxysporum,Lycopersici,Tomato,Italy,Sicily,3,2000,Gullino et al. (2002),14.46212,36.98151
Fusarium oxysporum,Melongenae,Eggplant,Italy,Lazio,3,1992, Stravato et al. (1993),13.10862,41.25094
Fusarium oxysporum,Melongenae,Eggplant,Italy,Lazio,3,1992, Stravato et al. (1993),13.44077,41.33903
Fusarium oxysporum,Melonis,Melon,Italy,Apulia,3,2015,Luongo et al. (2015,16.94623,41.0774
Fusarium oxysporum,Melonis,Melon,Italy,Campania,3,2015,Luongo et al. (2015,14.35695,41.05686
Fusarium oxysporum,Melonis,Melon,Italy,Campania,3,2015,Luongo et al. (2015,14.37174,40.8212
Fusarium oxysporum,Melonis,Melon,Italy,Emilia Romagna,3,2015,Luongo et al. (2015,9.70857,45.00621
Fusarium oxysporum,Melonis,Melon,Italy,Lazio,3,1997,Ficcadenti et al. (2002),11.50173,42.39861
Fusarium oxysporum,Melonis,Melon,Italy,Liguria,3,2015,Luongo et al. (2015,8.8455,44.43563
Fusarium oxysporum,Melonis,Melon,Italy,Liguria,3,2015,Luongo et al. (2015,9.90388,44.12785
Fusarium oxysporum,Melonis,Melon,Italy,Lombardy,3,2015,Luongo et al. (2015,10.75191,45.11865
Fusarium oxysporum,Melonis,Melon,Italy,Matera,3,2015,Luongo et al. (2015,16.64301,40.21621
Fusarium oxysporum,Melonis,Melon,Italy,Sardinia,3,2015,Luongo et al. (2015,8.5689,39.90106
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,12.74732,38.17289
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,12.93069,38.01562
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,12.97169,37.80582
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,12.99224,37.85463
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,13.15385,37.84372
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,13.17579,37.95261
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,13.28907,38.07628
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,13.31863,37.8127
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,1999,Magnano di San Lio et al. (1999),15.08025,36.72301
Fusarium oxysporum,Melonis,Melon,Italy,Sicily,3,2015,Luongo et al. (2015,15.09531,36.70325
Fusarium oxysporum,Melonis,Melon,Italy,Tuscany,3,2015,Luongo et al. (2015,10.35955,43.54919
Fusarium oxysporum,Melonis,Melon,Italy,Tuscany,3,2015,Luongo et al. (2015,11.13184,42.77054
Fusarium oxysporum,Melonis,Melon,Italy,Veneto,3,2015,Luongo et al. (2015,11.50156,42.3986
Fusarium oxysporum,Melonis,Melon,Italy,Veneto,3,2015,Luongo et al. (2015,11.73829,42.23452
Fusarium oxysporum,Phaseoli,Common bean,Italy,Emilia Romagna,3,1996,Woo et al. (1996),11.46676,44.54581
Fusarium oxysporum,Pisi,Chickpea,Italy,Molise,4,2014,Curtis et al. (2014),14.92437,41.84584
Fusarium oxysporum,Capcisi,Hot peperr,Ivory Coast,Agn�by-Tiassa,3,2011,Kossonou et al. (2014),-4.095,5.65312
Fusarium oxysporum,Cubense,Banana,Ivory Coast,Abidjan,3,2006,Kra et al. (2011),-4.10376,5.444
Fusarium oxysporum,Cubense,Banana,Ivory Coast,Abidjan,3,2006,Kra et al. (2011),-4.09641,5.52038
Fusarium oxysporum,Cubense,Banana,Ivory Coast,Abidjan,3,2006,Kra et al. (2011),-4.04775,5.51038
